id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1602092,2026-09-04T02:41:42.289656Z,2026-09-04T07:03:33.216099Z,en-US,thunderbird,cant open e-mail on new computer. have tried at least 20times,False,,,False,1844896.0,1844896;,passwords-and-sign-in,thunderbird;windows-11;passwords-and-sign-in;,clyde7,"<p>Thunderbird keeps stating password or user name incorrect. This is on my new lenovo computer. I have cut and paste, entered manually and used last all of which work on my other three computers. My feeling is all the junk that Microsoft now puts in windows to try to force people to use only their products. </p>",clyde7;MattAuSupport;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:latest;os:Windows 11;sanitized_product_version:,1,0,0,,,,Windows 11,latest,
1602093,2026-09-04T02:41:42.558266Z,2026-09-04T07:05:33.960129Z,en-US,thunderbird,cant open e-mail on new computer. have tried at least 20times,False,,,False,1844897.0,1844897;,passwords-and-sign-in,thunderbird;windows-11;passwords-and-sign-in;,clyde7,"<p>Thunderbird keeps stating password or user name incorrect. This is on my new lenovo computer. I have cut and paste, entered manually and used last all of which work on my other three computers. My feeling is all the junk that Microsoft now puts in windows to try to force people to use only their products. </p>",clyde7;MattAuSupport;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:latest;os:Windows 11;sanitized_product_version:,1,0,0,,,,Windows 11,latest,
1602105,2026-09-04T04:30:24.384415Z,2026-09-05T07:48:05.719982Z,en-US,thunderbird,Why do ALL my new emails all go to a spam folder ?,False,,,False,1845193.0,1844894;1845160;1845193;,junk-mail-and-spam,thunderbird;windows-11;junk-mail-and-spam;thunderbird-1550;,kkiely31,"<p>Starting today Sept 4 2026, all my new(legitimate) emails are not shown in the inbox, they are going directly to the Spam folder </p>",kkiely31;MattAuSupport;siffemoz;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:155.0;os:Windows 11;sanitized_product_version:155.0,3,4,4,,,,Windows 11,155.0,
1602106,2026-09-04T04:44:37.066217Z,2026-09-05T14:07:52.548921Z,en-US,thunderbird,TB is sending most email to wrong folder,False,,,False,1845281.0,1845223;1845281;,send-and-receive-email,thunderbird;send-and-receive-email;windows-1011;thunderbird-1550;,JudsonMcCranie,"<p>TB is sending most of my email to the wrong folder. I had 21 message filters, but then I noticed that a lot of things were going to a folder named ""bridge"" for no apparent reason.  I looked at the filter log, but there was nothing in the log for the last few months.   </p><p>I did have a filter sending certain messages to the ""bridge"" folder, but TB is sending things there for no reason.  I disabled all 21 message filters, and it is still doing it. </p><p>I have version 155.0 and I'm using Windows 11 25H2. </p><p>How can this be fixed? </p>",JudsonMcCranie;MattAuSupport;,False,False,False,;sanitized_product_version:155.0;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:155.0;os:Windows 10/11,2,1,1,,,,Windows 10/11,155.0,
1602114,2026-09-04T06:21:37.991495Z,2026-09-04T12:51:03.012552Z,en-US,thunderbird,Email includes signature from html file and plain text,False,,,False,1844973.0,1844973;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1540;,nicjacobson,"<p>When I send an email with my HTML file signature Thunderbird appends a text signature as well. The text signature is not visible in the draft email, and is not in the settings. The text signature is added for separate identity with no signature enabled. I want to stop this. Any ideas please? </p>",nicjacobson;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:154.0 (64-bit);os:Windows 11;sanitized_product_version:154.0,1,0,0,,,,Windows 11,154.0 (64-bit),
1602121,2026-09-04T07:24:55.408657Z,2026-09-04T15:26:05.769861Z,en-US,thunderbird,CardBooks incompatible with Thunderbird 155.0,False,,,False,1845020.0,1844939;1845007;1845020;,extensions,thunderbird;windows-11;extensions;thunderbird-1550;,andreas239,"<p>Somewhat frustrating ... just after installing and setting up CardBook for Thunderbird on all devices... it automatically deactivated and ""disappeared"".  CardBook no longer is compatible with Thunderbird. </p><p>Hope there will be an update soon that allows to keep all the settings...  </p><p>Thanks. </p>",andreas239;davidsk;rednoise;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:155.0;os:Windows 11;sanitized_product_version:155.0,3,0,0,,,,Windows 11,155.0,
1602124,2026-09-04T07:44:39.028211Z,2026-09-04T07:44:39.028217Z,es,thunderbird,Error ultima actualizacion thunderbird,False,,,False,,,update,thunderbird;windows-11;update;thunderbird-1550;,juancfernandez61,<p>En la ultima actualizacion de esta mañana me ha movido todos los correos de la carpeta de bandeja de entrada a un subcarpeta de dentro de bandeja de entrada. </p>,juancfernandez61;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:155.0;os:Windows 11;sanitized_product_version:155.0,0,0,0,,,,Windows 11,155.0,
1602125,2026-09-04T08:13:57.682738Z,2026-09-04T08:13:57.682744Z,en-US,thunderbird,I moved emails from inbox to a folder and they have disappeared,False,,,False,,,email-and-messaging,thunderbird;windows-10;email-and-messaging;thunderbird-1531;thunderbird-15311;,mary.therese,"<p>I moved emails from my inbox to three different folders, including my deleted folder. All have disappeared and I don't know where to look to find them. I thought it might just be the system being slow so exited and re=entered. But the emails have still not shown up in the folders I moved them to. Any suggestions as to where to look or how to recover welcome. </p>",mary.therese;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:153.1.1esr (64 bit;os:Windows 10;sanitized_product_version:153.1.1,0,0,0,,,,Windows 10,153.1.1esr (64 bit,
1602128,2026-09-04T08:23:34.072915Z,2026-09-05T08:50:12.023040Z,en-US,thunderbird,Thunderbird stalls when downloading particular e-mails.  Yahoo using POP3 and OAuth.,False,,,False,1845210.0,1845210;,crashing-and-slow-performance,thunderbird;windows-11;crashing-and-slow-performance;thunderbird-1550;,thelema419,"<p>I download my e-mail from Yahoo using POP3 and OAuth authentication. Downloading works fine until I reach a particular e-mail. Thunderbird says ""Downloading message 27 of 52"" (or whatever) and then it will stall and eventually timeout. When I go into Yahoo webmail and archive the next message out of the inbox, the rest of the e-mails download. </p><p>I know exactly which e-mails can't be downloaded. They are from my Moen Flo account (a device that monitors water use at my house). It is not spam, and it is vital that I receive these e-mails. So identifying the problem e-mails and deleting them via Webmail will allow Thunderbird to download the rest of my e-mail, but it doesn't solve the problem. I saw someone else on the forum had the same problem with USPS tracking e-mails. There are probably more legit e-mails that cause Thunderbird to choke.  </p><p>Having to go in to webmail every day and delete every legit e-mail that causes the downloading to fail is not a solution. If the e-mail client doesn't work unless you go into webmail first, then what's the point? </p><p>Not an ISP problem - I can download with another e-mail client through the same network. </p><p>Not an antivirus/firewall problem - I tried it even after uninstalling antivirus and turning off Windows Defender. </p><p>This is definitely a Thunderbird problem. I am 30-year IT professional and I have tried everything to narrow it down to this. </p><p>So how can we get the developers to look at whatever combination of characters is causing Thunderbird to choke when attempting to download e-mail? I have sample e-mails that reliably cause the problem. </p><p>Thank you. </p>",thelema419;MattAuSupport;,False,False,False,";tb_version:155.0;os:Windows 11;sanitized_product_version:155.0;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",1,0,0,,,wsmwk,Windows 11,155.0,
1602133,2026-09-04T09:03:11.919926Z,2026-09-04T09:58:12.259705Z,en-US,thunderbird,Thunderbird opens System Integration window and freezes,True,1844932.0,Mixerer,False,1844932.0,1844932;,app-crash,thunderbird;windows-11;app-crash;thunderbird-1531;thunderbird-15311;,Mixerer,"<p>Since 3rd September 2026 Thunderbird opens a system integration window and then goes to not responding.  I cannot access my emails through this software at all at the moment as there's no way past his pop up. Version 153.1.1, Windows 11 Home. </p>",Mixerer;,False,False,False,;sanitized_product_version:153.1.1;solver_id:7903128;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:153.1.1;os:Windows 11,1,0,0,,,,Windows 11,153.1.1,
1602134,2026-09-04T09:25:04.282510Z,2026-09-04T13:01:06.649052Z,it,thunderbird,quando stampo un allegato escono pagine bianche,False,,,False,1844977.0,1844977;,attachments,thunderbird;attachments;thunderbird-1500;,mariocipelli,"<p>buongiorno. ho la versione 155 di thunderbird con ubuntu 26.04. da qualche giorno non riesco a stampare gli allegati delle mail, escono solo pagine bianche. Se salvo gli allegati nella memoria del pc, poi le stampe escono correttamente. chiedo scusa, improvvisamente ha ripreso a stampare correttamente </p>",mariocipelli;@next;,False,False,False,";tb_version:150;os:Linux, ubuntu 26.04;sanitized_product_version:150.0;useragent:Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:151.0) Gecko/20100101 Firefox/151.0",1,0,0,,,mariocipelli,"Linux, ubuntu 26.04",150,
1602135,2026-09-04T09:26:00.393860Z,2026-09-04T11:39:36.442747Z,en-US,thunderbird,TB can't access gmail even though it's granted in gmail account.,True,1844965.0,timearl,False,1844965.0,1844965;,send-and-receive-email,linux;thunderbird;send-and-receive-email;thunderbird-1540;,timearl,"<p>In the last couple of days I’ve had a couple of alerts from TB when in other apps, seemingly random times, but possibly when I get an email (from memory, about Thunderbird requiring access to my Google account). I haven’t received any emails for a couple of days and I can’t send them (connection to Outgoing server <a href=""http://smtp.gmail.com"" rel=""nofollow"">smtp.gmail.com</a> timed out). But, in TB account settings an outgoing server test was successful (Successfully established a secure connection to <a href=""http://smtp.gmail.com"" rel=""nofollow"">smtp.gmail.com</a>:465). I also can’t pause calendar reminders, whatever I do they stay on the screen (but I can delete them with the X in the top-right corner). I haven’t changed anything in my TB or Google account settings. I’ve checked authorisations in my google account and TB auth is there. On my (android) phone, I can send and receive emails OK. OS Name:                       Ubuntu 24.04.4 LTS OS Build:                       (null) OS Type:                        64-bit GNOME Version:          46 Windowing System:      Wayland Kernel Version:              Linux 7.0.0-30-generic </p>",timearl;,False,False,False,;solver_id:763811;useragent:Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:154.0 (64-bit);os:Linux;sanitized_product_version:154.0,1,0,0,,,,Linux,154.0 (64-bit),
1602137,2026-09-04T09:52:32.376675Z,2026-09-04T13:40:40.229858Z,nl,thunderbird,Afdrukken van een bijlage in Thunderbird functioneert niet meer,False,,,False,1844991.0,1844991;,attachments,thunderbird;windows-11;attachments;thunderbird-1550;,jozef.vandeneede,"<p>Afdrukken van gelijk welke soort bijlage bij e-mails functioneert niet meer, als ik de bijlage eerst opsla op een lokale map functioneert afdrukken ogenblikkelijk. ik gebruik Thunderbird 155.0 en Windows 11 </p>",jozef.vandeneede;markh2;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Norton/151.0.0.0;tb_version:155.0;os:Windows 11;sanitized_product_version:155.0;kb_visits_prior:[""/nl/kb/kan-geen-berichten-ontvangen""]",1,0,0,,,,Windows 11,155.0,
1602143,2026-09-04T10:43:13.952087Z,2026-09-04T23:31:01.619137Z,en-US,thunderbird,Unable to send Email.  My email,False,,,False,1844944.0,1844944;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1550;,ronniekeys,<p>I am unable to send Email. I am using THUNDERBIRD app..My Email address is  [redacted from public] @talktalk.net. I am receiving mail but cannot send.. I have a message that reactivation is required after being blocked. [ have paid my subscription but still blocked. Thunderbird version 155.0 </p>,ronniekeys;davidsk;,False,False,False,";tb_version:155;os:Windows 11;sanitized_product_version:155.0;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Thunderbird/155.0;kb_visits_prior:[""/en-US/kb/thunderbird-and-junk-spam-messages"", ""/en-US/kb/thunderbird-and-gmail""]",1,0,0,,,James,Windows 11,155,
1602145,2026-09-04T11:00:47.941405Z,2026-09-04T15:23:07.685865Z,it,thunderbird,"thunderbird non funziona bene. cartella PROFILES SALVATA, come installare e recuperare l'email salvate?",False,,,False,1845019.0,1845019;,installation-and-updates,thunderbird;windows-11;installation-and-updates;,ambrosioalberto,"<p>Thunderbird non funziona bene per aprirlo, e non sempre, devo ricorrere in ""modalità risoluzione problemi"" Ho salvato la cartella PROFILES di thunderbird (facendo la copia delle cartelle e dei file), Posso disinstallare la presente versione e successivamente ristallare la versione corrente e recuperare l'email salvate. Per cortesia descrivetemi i passaggi corretti onde non perdere tutto, in particolare, come riaggaciare la posta esistente alla nuova installazione. Ringrazio di cuore per il Vostro interessamento Alberto Ambrosio Email: [RIMOSSO]@gmail.com </p>",ambrosioalberto;@next;,False,False,False,;tb_version:versione 154;os:Windows 11;sanitized_product_version:;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0,1,0,0,,,'@next,Windows 11,versione 154,
1602146,2026-09-04T11:12:29.023273Z,2026-09-04T11:12:29.023278Z,en-US,thunderbird,thunderbird not opening,False,,,False,,,app-crash,linux;thunderbird;app-crash;thunderbird-140120;thunderbird-14012;,johnjwatkins,<p>I was having problems with my chromebook. when I start my chromebook and i click on the thunderbird icon it doesn't open ! I have restored my chrombook and reinstalled thunderbird again but the problem is still there. The only way to access thunderbird is to open linux and type in thunderbird and then i have access to thunderbird once I turn off my chromebook and then reopen it once again thunderbird is not working ! </p>,johnjwatkins;,False,False,False,";useragent:Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36;tb_version:140.12.0esr;os:Linux;sanitized_product_version:140.12.0",0,0,0,,,,Linux,140.12.0esr,
1602148,2026-09-04T11:20:12.736455Z,2026-09-04T11:20:12.736462Z,en-US,thunderbird,emails e etiquetas sumiram,False,,,True,,,email-and-messaging,thunderbird;windows-10;email-and-messaging;thunderbird-15320;thunderbird-1532;,edigoa.s,"<p>Olá a quem puder ajudar o mais emergente possível... ontem dia 03/09/2026, do nada, meu computador desligou-se e voltou a ligar sozinho, sem saber o porquê. hoje ao reiniciar, verifiquei o meu thunderbird, onde verifiquei que as etiquetas que coloquei em emails estratégicos e importantes haviam desaparecido... tentei manualmente recolocar em alguns emails, e fechei o thunderbird.  quando voltei abrir o mesmo verifiquei que os emails também haviam sumido desde a data de 31/08/2026, 23:28 horas. Por favor a quem puder ajudar que meu thunderbird volte ao seu normal e devolva o que se perdeu... aguardo urgentemente por ajuda , caso alguém consiga ajudar... <a href=""mailto:herculanosilva65@hotmail.com"" rel=""nofollow"">herculanosilva65@hotmail.com</a> caso precisem de mais informações, estou à disposição. Atenciosamente Herculano </p>",edigoa.s;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:153.2.0esr(64bit);os:Windows 10;sanitized_product_version:153.2.0",0,0,0,,,,Windows 10,153.2.0esr(64bit),
1602157,2026-09-04T12:00:01.127046Z,2026-09-05T10:11:24.543169Z,en-US,thunderbird,Manual checking of new messages retrieval is no longer working,False,,,False,1845231.0,1845219;1845222;1845224;1845225;1845231;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-15320;thunderbird-1532;,denis.friboulet,"<p>Hello, </p><p>Recently, the manual message check feature has stopped working, whether I use the “Get Messages” button or the menu. </p><p>When this feature was still working, I could see the progress of the message retrieval from the server in the status bar; now nothing happens (no display in the status bar and no messages are retrieved). </p><p>I should note that this isn’t a connection issue, since new messages are successfully retrieved during periodic checks or when Thunderbird starts up. </p><p>Has anyone else encountered this problem? </p><p><br> Thanks! </p>",denis.friboulet;MattAuSupport;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:153.2.0esr (64-bit;os:Windows 11;sanitized_product_version:153.2.0,5,0,0,,,,Windows 11,153.2.0esr (64-bit,
1602160,2026-09-04T12:59:19.284437Z,2026-09-05T08:45:09.170377Z,en-US,thunderbird,Unable to add AOL account,False,,,False,1845208.0,1845208;,email-and-messaging,thunderbird;email-and-messaging;windows-1011;thunderbird-15320;thunderbird-1532;,mike.aherne,"<p>I have three AOL accounts for various reasons. Until recently, all three were available and working in Thunderbird - no issues. A few days ago on start-up, I had a pop-up requesting indicating that my password for one of these accounts had not been recognised in Thunderbird.  The account was working fine on another device, ipad. Re-entering the password didn't give me access to the account, and in desperation I deleted the account from Thunderbird. I then tried to re-create it, but although Thunderbird shows all the correct(?) details in the account settings, it actually just gets all the ...box contents from another of my accounts. Does anyone have any ideas how Thunderbird references existing account when add a new mail account, or how to stop Thunderbird referencing an existing account please? </p>",mike.aherne;MattAuSupport;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:153.2.0esr;os:Windows 10/11;sanitized_product_version:153.2.0,1,0,0,,,,Windows 10/11,153.2.0esr,
1602163,2026-09-04T13:15:57.546410Z,2026-09-04T13:15:57.546416Z,en-US,thunderbird,"Thunderbird (OAuth) blocked for one Workspace, interfering with a second — Error 400: admin_policy_enforced",False,,,False,,,passwords-and-sign-in,thunderbird;windows-11;passwords-and-sign-in;,ollari.szebi,"<p>Hello, </p><p>We need help with Mozilla Thunderbird and OAuth2 access to Google Workspace accounts. This worked for years and recently started failing. </p><p>Setup — two SEPARATE Google Workspace organizations, in the same Thunderbird profile: </p><p>Workspace A — <a href=""http://egkt.hu"" rel=""nofollow"">egkt.hu</a> (separately administered) → does NOT block Thunderbird. Works fine on a clean machine where it is the only account. Workspace B — <a href=""http://egyensulyintezet.hu"" rel=""nofollow"">egyensulyintezet.hu</a> (a different organization, different admin) → blocks Thunderbird with admin_policy_enforced. </p><p>Already tested / ruled out (NOT a client, machine or network issue): - A personal @gmail.com account (no Workspace policy) sends perfectly from the same Thunderbird. - <a href=""http://egkt.hu"" rel=""nofollow"">egkt.hu</a> works standalone on a clean macOS machine. - No antivirus/TLS interception (Defender scan clean, hosts file default, certificate valid), no proxy (system +    Thunderbird), TCP to <a href=""http://smtp.gmail.com"" rel=""nofollow"">smtp.gmail.com</a>:465 succeeds, fails on both office network and mobile hotspot, ports 465 and 587. </p><p>Our questions: For Workspace B (<a href=""http://egyensulyintezet.hu"" rel=""nofollow"">egyensulyintezet.hu</a>): please confirm this is the API controls → App access control policy blocking third-party apps, and advise how to mark the Thunderbird OAuth client ID (above) as Trusted so users can use Thunderbird. Is it expected that a blocked account from one Workspace can interfere with the OAuth login of an account from a separate Workspace in the same Thunderbird profile? If so, how do we prevent that? </p><p>Thank you, Sebastian </p>",ollari.szebi;,False,False,False,";useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15;tb_version:I do not know;os:Windows 11;sanitized_product_version:",0,0,0,,,,Windows 11,I do not know,
1602168,2026-09-04T13:45:12.771442Z,2026-09-04T14:54:03.903050Z,en-US,thunderbird,All incoming email going into one folder,True,1845009.0,Toad-Hall,False,1845009.0,1845009;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1550;,mhuss,"<p>Since the last (v155) update, TBird started putting all incoming email into one subfolder under my main inbox. I have several message filters that sort incoming mail into various folders. When I disabled the message filter associated with the folder in question, the email started coming into my inbox folder again. The message filter connected to that folder has not been changed in a while, and is a ""match any of the following"" rule with a number of specific from/contains/[text] entries. When I examined the filter closely, I found two rules where the [text] field was blank, which apparently was causing the problem, but as I said, I haven't changed the filter in a while - what recent change might have caused this? (Either adding empty fields or else considering [blank] to be equivalent to [any].) </p>",mhuss;Toad-Hall;,False,False,False,;solver_id:886630;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:155.0;os:Windows 11;sanitized_product_version:155.0,1,0,0,,,,Windows 11,155.0,
1602177,2026-09-04T14:05:02.542269Z,2026-09-05T13:40:25.541782Z,en-US,thunderbird,Thunderbird has stopped getting messages and 'get messages' doesn't work & I have to close & restart thunderbird to receive them. Nothing has changed with the email client itself,False,,,False,1845275.0,1845217;1845275;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1550;,firewizardfiresafety,"<p>Thunderbird has stopped getting messages and 'get messages' doesn't work &amp; I have to close &amp; restart thunderbird to receive them. Nothing has changed with the email client itself. </p><p>I know messages have arrived by checking my providers phone app, but for Thunderbird to download them to my PC I now have to restart Thunderbird to get new messages </p>",firewizardfiresafety;MattAuSupport;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 Unique/97.7.9286.87;tb_version:155.0 (64-bit);os:Windows 11;sanitized_product_version:155.0",2,0,0,,,,Windows 11,155.0 (64-bit),
1602178,2026-09-04T14:17:28.907659Z,2026-09-05T10:07:20.573247Z,en-US,thunderbird,Calendar and contacts synchronization with google account,True,1845229.0,kobll,False,1845229.0,1845203;1845229;,email-and-messaging,linux;thunderbird;email-and-messaging;thunderbird-1550;,kobll,"<p>Hello, </p><p>I am struggling to set up calendar and contacts sync between Thunderbird (v155@ubuntu26.04) and my google account. I use a university account to access google services, so my google account is not <a href=""mailto:some.name@gmail.com"" rel=""nofollow"">some.name@gmail.com</a> but <a href=""mailto:some.name@myuniversity.cz"" rel=""nofollow"">some.name@myuniversity.cz</a>. I understand that Thunderbird somehow needs to invoke OAuth2 process with google, but I do not know, what to fill in the ""Hostname"" or ""Location"" fields for Contacts and Calendar, respectively. Any help? Thank you. </p>",kobll;MattAuSupport;,False,False,False,;solver_id:7903696;useragent:Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:155;os:Linux;sanitized_product_version:155.0,2,0,0,,,,Linux,155,
1602181,2026-09-04T14:33:54.168350Z,2026-09-05T14:35:50.904702Z,en-US,thunderbird,2nd email account stopped working 3 days back.,False,,,False,1845287.0,1845287;,passwords-and-sign-in,thunderbird;needsinfo;windows-11;passwords-and-sign-in;thunderbird-1550;,djrouls18,"<p>MY second email account (<a href=""mailto:droulston@btinternet.com"" rel=""nofollow"">droulston@btinternet.com</a>) stopped working 3 days back (it has been OK for many years). I tried uninstalling and reinstalling but my password was not accepted. </p>",djrouls18;Toad-Hall;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:155.0 (64-bit);os:Windows 11;sanitized_product_version:155.0,1,0,0,,,,Windows 11,155.0 (64-bit),
1602186,2026-09-04T14:56:12.180687Z,2026-09-04T17:15:34.727272Z,en-US,thunderbird,"Can ""allow remote content learn""",False,,,False,1845044.0,1845044;,customization,thunderbird;customization;windows-11;thunderbird-1550;,eberger5,"<p>I have ""Allow remote content in messages"" turned off.  However I receive many messages for which I wish to allow it for that message.  I do so and it works fine. </p><p>What I would like to be able to do is to have TB learn the message senders for whom I have allowed remote content so I don't have to click it every time.  Is this a feature that is available that I am missing, or is it just not possible? </p><p>If not possible, please advise as I will submit for an enhancement. </p>",eberger5;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:155.0;os:Windows 11;sanitized_product_version:155.0,1,0,0,,,,Windows 11,155.0,
1602209,2026-09-04T17:24:51.843825Z,2026-09-04T17:24:51.843834Z,en-US,thunderbird,Archivierung nicht möglich,False,,,False,,,email-and-messaging,thunderbird;windows-11;email-and-messaging;thunderbird-1550;,Tulef1,"<p>Hallo zusammen. Ich kann seid etwa 2 Wochen keine Nachrichten mehr in meinen Lokalen Ordner archivieren. Habe schon sehr viel ausprobiert: - Papierkorb geleert - Archiv komprimiert - Lokalen Ordner neu aufgebaut (.msf-Dateien entfernt) - komplett neues leeres Archiv an einem neuen Speicherort erstellt. Es kommt immer die selbe Meldung: Die Nachricht konnte nicht in den Ordner ""Archiv/2026/2026-09 in Lokale Ordner"" verschoben oder kopiert werden, da das Schreiben in den Ordner fehlgeschlagen ist. Um Speicherplatz frei zu machen, wählen Sie aus dem Menü ""Datei"" zuerst ""Papierkorb leeren"" und dann ""Alle Ordner des Kontos komprimieren"". Versuchen Sie es dann nochmals. Hat jemand eine Idee wie ich das beheben kann? </p>",Tulef1;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36 Edg/152.0.0.0;tb_version:155.0 (64-Bit);os:Windows 11;sanitized_product_version:155.0",0,0,0,,,,Windows 11,155.0 (64-Bit),
1602215,2026-09-04T17:53:41.008463Z,2026-09-05T13:49:18.047927Z,en-US,thunderbird,New Emails going into a random folder instead of the Inbox,False,,,False,1845277.0,1845266;1845277;,send-and-receive-email,thunderbird;needsinfo;windows-11;send-and-receive-email;thunderbird-1550;,shayes1,"<p>As of September 3, 2026 all my new emails are going into a random folder instead of the inbox. This is also happening on my wife's PC plus and we are not getting the emails to our iPhones until we get out of Thunderbird. What has changed? This has not happened before. </p>",shayes1;Toad-Hall;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:155.0;os:Windows 11;sanitized_product_version:155.0,2,0,0,,,,Windows 11,155.0,
1602216,2026-09-04T17:59:29.532285Z,2026-09-05T11:29:10.470178Z,en-US,thunderbird,My incoming mail is not going into my Incoming mail folder in Apple Thunderbird.,False,,,False,1845249.0,1845212;1845249;,send-and-receive-email,thunderbird;send-and-receive-email;thunderbird-1550;,wonderinggal,<p>Thunderbird has always had a problem with filtering all incoming mail to the correct folders. Sometimes it does it correctly and sometimes it doesn't. But this morning it is dumping all my incoming mail into a folder that isn't the Incoming mail folder. </p><p>How do I get it to put the incoming mail in the Incoming folder? </p>,wonderinggal;MattAuSupport;stephen.dey;,False,False,False,";useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 OPR/135.0.0.0;tb_version:155.0 (aarch64);os:MacBook Air 15-inch M4 running Tahoe 26.6.2;sanitized_product_version:155.0",2,2,2,,,,MacBook Air 15-inch M4 running Tahoe 26.6.2,155.0 (aarch64),
1602225,2026-09-04T19:01:45.039735Z,2026-09-05T08:33:05.846064Z,en-US,thunderbird,emails not arriving,False,,,False,1845202.0,1845070;1845202;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-14080;thunderbird-1408;,Grahamchurch,<p>My aol a/c is not receiving any emails </p>,Grahamchurch;MattAuSupport;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36 Edg/152.0.0.0;tb_version:140.8.0esr;os:Windows 11;sanitized_product_version:140.8.0",2,0,0,,,,Windows 11,140.8.0esr,
