id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1598984,Send button missing in compose window (Composition Toolbar hidden),ui-ux,3,Update on macOS left the Composition Toolbar hidden so the Send button is not rendered in the Write window.,Just updated to new version on Mac. When I want to send a message the new window has no send button,True,2026-08-18,True,rednoise,True,False,True,3,1
1598988,Android OAuth sign-in blocked by 'window must be at least 320 x 200' error,sync-oauth,4,"The AOL OAuth webview on the small Android screen reports insufficient viewport size, blocking authentication with no resize option.","""For account security, the window must be at least 320 x 200. Please resize the window.""",True,2026-08-18,False,,False,True,True,1,0
1598989,"Comcast IMAP account creation refused by server, cannot send mail",account-login,5,Wrong port/connection security or unsupported authentication method (needs OAuth2) for Comcast IMAP/SMTP causes connection refusal.,"When I deleted my TB email accounts and tried to re open them as IMAP, the connection was refused by the server.",True,2026-08-18,False,,False,False,True,3,2
1598995,Unexplained alert popups plus drafts failing to save,other,2,"Likely server or add-on generated error alerts; the draft-save failure suggests an IMAP Drafts folder write error, but the alert text is not provided.",occasionally in writing an email it fails to save to draft,False,2026-08-18,False,,False,False,False,0,0
1599007,Cannot connect account to ISP mail server (mail.canby.com) — server not responding,account-login,5,"Outdated Thunderbird version with incompatible TLS/auto-config against the ISP's mail server, or incorrect server settings.","I get an error message ""unable to connect your account to mail.canby.com",False,2026-08-18,False,,False,True,True,1,0
1599061,"Thunderbird takes hours to load, blank window, extremely slow send/receive",performance-crash,5,Corrupt or oversized profile/index (global-messages-db or huge mbox) causing UI to hang before rendering the account view.,"it takes hours to open the home page, most of the time it is a blank page/screen",True,2026-08-19,False,,False,False,False,0,0
1599069,Archived Aruba PEC certified emails unreadable in Local Folders,search-folders,4,"PEC messages are large signed S/MIME (.eml attachment) envelopes whose bodies fail to load from the local mbox, likely due to index/offline store mismatch after moving.","quelle PEC vengono visualizzate in lista, ma non si riesce più ad accedere al contenuto",True,2026-08-19,False,,False,False,False,1,0
1599070,Repeated password prompt / cannot connect to SFR mail server,account-login,5,"SFR now requires an app-specific password or updated auth/TLS settings, so the stored account password is rejected in a loop.",it don't work even iI feel the good password (this one in functionning with SFRmail app.),True,2026-08-19,False,,False,False,False,0,0
1599072,POP3 login prompt never appears; server requires secure connection (STLS),account-login,4,"Seznam/Post.cz retired unencrypted POP3 port 110, so the account's plaintext config now fails before the password prompt and needs SSL/TLS on 995.",Při otevírání programu se neotevře okno pro zadání přihlašovacího hesla.,True,2026-08-19,True,Ansamb,True,False,True,4,2
1599080,New IMAP messages auto-marked as read on one machine only,send-receive,3,"A second Thunderbird install (or its message preview/local read-state handling) is setting the IMAP \Seen flag locally without propagating to Gmail, likely due to preview pane auto-read or divergent per-account 'mark as read' settings.","when I check the same emails in Gmail through a web browser, they are still marked as Unread. Only Thunderbird shows them as Read",True,2026-08-19,False,,False,False,False,0,0
1599085,Authentication error in Thunderbird though webmail credentials work,account-login,4,Server likely requires a different authentication method (OAuth2/app password) or different IMAP/SMTP hostname-port settings than Thunderbird's autoconfigured guess.,"“Authentication error – Unable to log in at server. Probably wrong configuration, username or password.”",False,2026-08-19,False,,False,False,False,0,0
1599086,Compose window undo/redo control missing and edited text lost,ui-ux,3,"Undo/redo toolbar buttons were removed or hidden in the redesigned compose toolbar, so users cannot recover deleted lines.",my new message page doesn't now have a box -top left -to restore edited/ corrected lines of script,False,2026-08-19,False,,False,False,False,0,0
1599090,Connection timeout to mail server despite working internet,send-receive,5,Server port/TLS settings mismatch or provider-side/firewall blocking causes the IMAP/POP connection to time out.,Thunderbird e-mail does not connect to the server. It times out.,False,2026-08-19,False,,False,False,False,0,0
1599099,Google 'malformed' error blocks Gmail access in Thunderbird,sync-oauth,5,A malformed OAuth2 authorization request/token (possibly stale client credentials) causes Google's login page to reject Thunderbird's Gmail authentication.,Google informed me my Thunderbird account has something 'malformed' so I've lost access to my Thunderbird email,True,2026-08-19,False,,False,False,False,0,0
1599108,Recurring 'Add Security Exception' prompt from leftover SOGo CalDAV/CardDAV config,encryption-security,3,An abandoned demo.sogo.nu address book/calendar subscription remains configured and its expired certificate triggers repeated exception prompts with no removable server cert entry.,I now get pop-ups (screenshot attached) that continually bother me to create a security exception. I want these gone!,False,2026-08-19,False,,False,True,True,1,0
1599115,Second Microsoft (outlook.fr) account fails auth after successful OAuth2 login,sync-oauth,4,"Thunderbird likely reuses/collides OAuth2 tokens or scopes per-hostname rather than per-account, so a second office365 account's token is not applied correctly.","as soon as I return to Thunderbird, I get an authentication error saying that it was unable to log in to outlook.office365.com with that username",True,2026-08-19,False,,False,False,False,0,0
1599136,userChrome.css pane background customization not applying,settings-config,2,"An @namespace declaration in userChrome.css invalidated the rules, and message/compose pane styling requires userContent.css instead.",the removal of the '@namespace' line cured the application,False,2026-08-19,False,,False,True,True,5,2
1599139,IMAP SSL/TLS connection error to Zimbra server on port 993,send-receive,5,TLS handshake failure with the provider's Zimbra host (certificate/protocol version or ISP-side blocking) prevents any connection on 993.,I get an error occurred connecting to mail.canby.com :993,False,2026-08-19,False,,False,False,False,0,0
1599145,Account reordering in folder pane not applied after drag-and-drop,ui-ux,2,The account manager's drag-and-drop reorder does not persist mail.accountmanager.accounts order or the folder pane fails to re-sort from it.,The drag and drop sort in setting works however the new list order is not applied to the actual account list.,True,2026-08-19,False,,False,False,True,2,1
1599146,Gmail SMTP setup failure in Thunderbird,account-login,3,Likely Gmail OAuth2/app-password authentication not configured correctly rather than port/SSL settings.,How do I configure my thunderbird client to send e mail using my gmail account.,False,2026-08-19,True,century21.ericdavis,True,False,True,2,1
1599152,Save attachment dialog cannot open GVFS network share favourites,attachments,3,"Thunderbird's file picker runs without GVFS/GIO URI support (or is sandboxed/Flatpak), so gvfs-mounted SMB favourites can't be resolved.",Attempting to access these via the favourites entry in the file dialogue does not work.,True,2026-08-19,False,,False,False,False,0,0
1599154,Adding custom emojis to smiley list for outgoing mail,ui-ux,1,Thunderbird's emoticon set is hardcoded and not user-extensible; a how-to/feature request.,How do I add new or custom emojis to the list for outgoing email?,False,2026-08-19,False,,False,False,False,0,0
1599155,Drag-and-drop of attachments to file manager fails with 'Unspecified error',attachments,3,"Regression in Windows OLE drag-drop handling in 153.0.2esr, fixed in a later ESR build.","I get a windows message box that says ""Unspecified error""",True,2026-08-19,True,george.kobiela,True,False,False,2,1
1599161,Duplicate Spam folder appeared and cannot be deleted,search-folders,3,Server-side junk folder name mismatch/case duplication in IMAP subscription creates a second special-use Spam folder.,my Tbird account (email) is showing two Spam folders and I can't remove either one of them,True,2026-08-19,False,,False,False,False,0,0
1599178,Keeping local copies of mail while deleting from server (POP vs IMAP),settings-config,2,"User needs POP 'leave on server' plus separate IMAP account; no defect, configuration guidance.","Can I set Thunderbird to save all emails to my home PC so that if I delete the email in the email client, it is still saved on my home PC?",False,2026-08-19,False,,False,True,True,12,4
1599186,Hiding the Local Folders account in the folder pane,ui-ux,1,Local Folders is a built-in account with no UI toggle to hide it.,How to hide Local Folders?,False,2026-08-19,False,,False,True,True,2,0
1599205,Not receiving mail for a business domain account on one computer,send-receive,4,Insufficient detail; likely server-side delivery/account config issue rather than client bug — need provider webmail status and server settings.,Why am I not receiving emails for dan@nflrealestatephotography.com on this computer?,False,2026-08-19,False,,False,True,True,1,0
1599207,McAfee threat popups prompting new Thunderbird profile; fear of data loss,encryption-security,2,Antivirus email scanner false positives interacting with Thunderbird message stores; profile switch preserves original data.,Will I lose access to all my currently saved email messages and calendar information?,False,2026-08-20,False,,False,True,True,3,1
1599218,Duplicate Inbox folders appearing with mail split between them,search-folders,4,"A second (likely Local Folders or POP) account inbox was created, or an IMAP folder duplicate, causing mail to be delivered inconsistently.","Recently, another inbox, a yellow folder further down, has appeared... Also some emails seem to be disappearing.",True,2026-08-20,False,,False,False,False,0,0
1599223,POP/IMAP mail fetching stopped while sending still works,send-receive,4,"Transient ISP mail server/authentication issue at RCN/Astound rather than a Thunderbird defect, as it resolved itself.",Thunderbird has not fetched any emails from the past two days.,False,2026-08-20,True,mdsida,True,False,False,2,2
1599228,Removed Google Workspace account still prompts for OAuth reauthorization,sync-oauth,3,Leftover calendar/CardDAV entries or stored OAuth tokens remain in the profile after the mail account was deleted.,I'll still get dialog boxes and an occasional browser popup asking me to reauthorise it,True,2026-08-20,False,,False,False,False,0,0
1599245,No emails arriving,send-receive,4,"Insufficient detail; need account type, version, and error messages to diagnose message retrieval failure.",Non mi arrivano piu le email,False,2026-08-20,False,,False,False,False,1,0
1599257,Blank pages when printing email attachments,attachments,3,Printing pipeline/print settings regression combined with an outdated printer driver produced empty output for attachment rendering.,I can print the email but not the attachments that’s where the pages wont print just blank,True,2026-08-20,False,,False,False,True,14,3
1599260,User asks Mozilla to deactivate their former employer's email account,account-login,1,Misconception that Thunderbird is an email provider rather than a client; accounts are held by the mail provider.,I want to deactivate the email address and account please,False,2026-08-20,False,,False,False,False,1,0
1599261,Cannot print attachments directly from Thunderbird after update,attachments,3,Likely a regression in Thunderbird 154 attachment printing path forcing users to save files before printing.,Non riesco più a stampare un allegato di un messaggio di posta direttamente da Thunderbird,True,2026-08-20,False,,False,False,False,3,1
1599264,Update forced re-login on all accounts; some accounts cannot send or receive,account-login,5,Update migrated the password store to an encrypted format and invalidated saved credentials/auth settings for multiple accounts.,"had to re-sign in on all of them and some still wouldnt work, some wont send and some wont receive",True,2026-08-20,False,,False,False,False,0,0
1599278,Inbox shows 0 messages after using Repair Folder on large corrupt mbox,performance-crash,5,"A corrupt oversized record (~560MB) in the 2.3GB mbox file breaks index rebuild, so Thunderbird displays no messages despite data being present.","Nachdem ich den geklickt habe, werden mir im Posteingang keine Mails mehr angezeigt, Anzahl = 0, Größe auf Datenträger jedoch 2,3 GB.",True,2026-08-20,True,Mapenzi,True,True,True,13,6
1599280,SMTP 'Sender address rejected' / recipient limit exceeded on secondary workstations,send-receive,4,"ZorgMail provider restricts one shared account to a single registered device/sender configuration, rejecting SMTP from other machines.",Sender address rejected: server configuration problem.,False,2026-08-20,False,,False,False,True,3,1
1599281,Migrating mail and calendar profile to a new Linux computer,migration-import,2,"No defect; user needs guidance on profile folder copying, complicated by flatpak/snap path differences on Ubuntu.","I bought a new computer and want to transfer my emails, calendar and anything else",False,2026-08-20,True,davidsk,True,True,True,3,1
1599285,PDF attachment prints blank after 154.0 update,attachments,4,Regression in Thunderbird 154.0's built-in PDF viewer/print pipeline causes attachment content to render blank when printed (headers/footers only).,"if I ""print headers & footers"" all I get is headers & footers, no portion of the PDF file is visible on the printout",True,2026-08-20,False,,False,True,True,8,2
1599295,Yahoo POP3 download stops partway after update,send-receive,5,Yahoo POP server throttling/aborting the session or a post-update POP handling regression stops message retrieval mid-download.,Yesterday it downloaded 25 of approximately 300 messages and stopped.,True,2026-08-20,False,,False,False,False,0,0
1599296,Outgoing mail rejected with SMTP 550 'we do not accept connections from you',send-receive,4,"Sending IP/provider is on a blocklist or lacks proper reputation/SPF, a server-side ISP issue not configurable in Thunderbird.","smtp; 550 Sorry, we do not accept connections from you.",False,2026-08-20,False,,False,True,True,1,0
1599298,Messages hidden due to accidental 'Ignore Conversation' mistaken for junk marking,ui-ux,3,"Keyboard shortcut toggled Ignore Conversation, whose stop-sign icon and hidden-thread behavior is indistinguishable to users from junk blocking.",ik zag een rood 'verkeersbordje' verschijnen voor de mail van de persoon in kwestie,True,2026-08-20,True,Mad_Maks,True,True,True,5,2
1599313,Yahoo mail download stops partway through,send-receive,4,Yahoo server-side rate limiting or connection reset terminates the fetch session after a batch of messages.,Thunderbird downloaded 610 emails from Yahoo then stopped in the same day.,True,2026-08-20,False,,False,False,False,0,0
1599319,Cannot disable built-in web search engine option,settings-config,1,"OpenSearch web-search integration is exposed in preferences without an obvious off switch, confusing users who consider it out of scope for a mail client.",Why does Thunderbird need to have a search engine built in? How can I remove/disable this option completely?,False,2026-08-20,False,,False,False,True,4,2
1599320,All mail folders disappeared,search-folders,5,Profile not loading or folder pane/account missing after update or profile corruption; need version and screenshot to confirm.,MY FOLDERS HAVE DISAPPEARED. WHERE ARE THEY.,True,2026-08-20,False,,False,True,True,1,0
1599322,Thunderbird crashes on clicking Send,performance-crash,5,"Crash in compose/SMTP send path, possibly graphics or add-on related, terminating the application before delivery.","When I click send, screen goes blank and Thunderbird shut down.",True,2026-08-20,False,,False,False,False,0,0
1599327,Gmail SMTP connection timeout after update,send-receive,5,Expired OAuth token or network/TLS connection regression in 154.0 prevents establishing a session with smtp.gmail.com.,the connection to Outgoing server (SMTP) smtp.gmail.com timed out,True,2026-08-20,False,,False,False,False,0,0
1599333,Cannot print attachments,attachments,3,Likely the same attachment print regression producing blank output; needs version and attachment type details.,can not print attachments,False,2026-08-20,False,,False,False,False,0,0
1599335,Persistent spam and porn emails not blocked by junk filter,spam-filters,3,"Thunderbird's adaptive junk filter is untrained and no server-side filtering is in place, so spam keeps arriving.","I cannot block daily spam and porn requests. Spam does not respond to ""STOP"".",False,2026-08-20,False,,False,True,True,1,0
1599343,Thunderbird profile/content lost after uninstalling Bitdefender,other,5,"Antivirus removal likely quarantined or deleted the Thunderbird profile folder, making mail inaccessible until restored.","We both ended ""Bit Defender"" and it somehow ruined her Thunderbird and all of it's content.",True,2026-08-20,True,Mapenzi,True,False,True,6,2
1599345,Cannot select individual Outlook PST files in import tool,migration-import,3,Thunderbird's Outlook import uses MAPI against the installed Outlook profile rather than allowing direct selection of arbitrary PST files.,it does not seem to allow me to select the PST files that I wish to import,False,2026-08-20,True,ianrodwell13,True,False,True,5,3
1599352,"Cannot connect to mail server, no emails received",send-receive,4,Server connection/authentication failure or blocked port; need error text and account settings to confirm.,not getting emails. get popup that says B cant connect,False,2026-08-20,False,,False,False,False,0,0
1599358,Unread folders pane missing at top of folder list after upgrade,ui-ux,2,Folder view modes were reset during upgrade so the 'Unread Folders' view was no longer enabled.,all the folders with new e-mails were grouped together in a separate pane that appeared at the top of the folders list,False,2026-08-20,False,,False,False,True,2,1
1599359,Repeated password prompt then silent sync failure with Shaw account,account-login,5,Provider-side authentication change (password/auth method) leaves the stored credential invalid and the account offline.,"an error message kept popping up asking me to input my password for my email server (shaw) , and it kept saying the password was wrong",True,2026-08-20,False,,False,False,False,0,0
1599364,Google Contacts labels/groups not preserved in address book sync,sync-oauth,3,Thunderbird's CardDAV sync with Google does not map Google contact labels to address book mailing lists.,"the automatic sync to Google Contacts doesn't preserve the contact label (e.g., ""Neighbors"")",True,2026-08-20,False,,False,False,False,0,0
1599382,No option to change calendar print font size,calendar-tasks,2,Calendar print output uses a fixed stylesheet with no user-exposed font size setting.,Can I change the print font size for calendar?,False,2026-08-21,False,,False,False,False,0,0
1599387,Removing unwanted addresses from compose autocomplete dropdown,settings-config,2,"Autocomplete draws from Collected Addresses address book, which users don't realize they must edit.",How do we delete the unwanted email addresses out of this drop down box?,False,2026-08-21,False,,False,True,True,6,2
1599410,Traditional Chinese characters shown as '?' after 153 ESR update,other,4,A regression in character-encoding detection/fallback after the ESR update mis-decodes messages lacking or mislabeling a charset header.,some of my new e-mail received question mark characters '?' instead of content in Traditional Chinese,True,2026-08-21,False,,False,False,False,0,0
1599414,Sent message window freezes on screen after sending,performance-crash,3,"A stuck compose/progress window fails to close, possibly due to an add-on or a hung SMTP send dialog not being dismissed.",the email doesn't go away for the screen when sending it gets stuck in the middle of the screen and blocks the page,True,2026-08-21,False,,False,True,True,1,0
1599418,Address book missing after update,migration-import,4,"Profile/address book database migration during upgrade failed or a new profile was created, leaving abook.sqlite unlinked.",У меня исчезла адресная книга после обновления,True,2026-08-21,False,,False,False,False,0,0
1599422,Cannot send email via SMTP despite correct provider settings,send-receive,5,"SMTP authentication method or port/TLS mismatch, or provider requiring app-specific password/OAuth.",All recommended settings by the internet provider are correct but e-mails can not be sent using Thunderbird.,False,2026-08-21,False,,False,False,False,0,0
1599433,Very slow IMAP download and sync on macOS,performance-crash,3,IMAP sync throttling or index/database bloat causing long delays in message retrieval and Sent folder updates.,"my TH takes ages to download new messages and when I send a message, it takes at least 20 minutes to show in my Sent folder",True,2026-08-21,False,,False,False,False,0,0
1599437,Gmail account disappeared and blank window at startup,account-login,5,"Corrupted profile/prefs.js causing account loss and blank UI rendering, possibly compounded by add-on or graphics issue.",j'ai une page blanche ... je n'ai plus le compte etienne.burck.amch69@gmail.com et je n'arrive pas à le re créer,True,2026-08-21,False,,False,False,False,0,0
1599438,Account Actions button missing in Account Settings,ui-ux,2,"UI redesign in newer Thunderbird replaced 'Account Actions' with a Delete button, making documentation outdated.","""Account Actions does not show""",True,2026-08-21,False,,False,True,True,1,0
1599445,Ctrl+Z undo of IMAP move deleted messages from server,send-receive,5,"Undo of a cross-store move re-issues IMAP deletes without restoring copies, causing irreversible message loss.",That undo command synced back through IMAP and wiped those messages from both the local view and the server.,True,2026-08-21,False,,False,True,True,1,0
1599452,Calendar event 'No Reminder' setting reverts to custom reminder,calendar-tasks,3,"Default alarm preference is applied to events at save time, overriding the per-event 'No Reminder' selection.","I choose No Reminder. When the event comes dur, I get a reminder. When I edit the event it ha a 'Custom Reminder'.",True,2026-08-21,False,,False,False,False,0,0
1599457,Sudden login failure for one IMAP account with valid credentials,account-login,5,"Server-side auth policy change (app password/OAuth requirement) or account-specific block, since webmail login works.","Since yesterday I receive an error for one of them that ""Login to server ... with user ... fails.""",True,2026-08-21,False,,False,False,False,0,0
1599459,Two-minute startup delay and drag-and-drop to Explorer broken,performance-crash,3,"Large/corrupt profile indexes slow startup, and a Windows shell integration/OLE drag-drop regression breaks file dragging.",My Thunderbird app takes some minutes to start up. ... dragging files to my Explorer has stopped to function.,True,2026-08-21,False,,False,False,False,0,0
1599460,Password rejected after Windows update,account-login,4,"Stored credentials or OAuth token invalidated/inaccessible after OS update, or provider requires app password/OAuth re-auth.",Last night my pc updated now my emaiil program will not accept my password.. Password words fine on my ipad and phone,False,2026-08-21,False,,False,False,False,0,0
1599470,Adjusting line and paragraph spacing in composer,ui-ux,1,"No exposed UI for HTML line-height/paragraph spacing in the composer, requiring workarounds.",Is er een mogelijkheid om regel- en alinea-afstand aan te passen,False,2026-08-21,False,,False,True,True,1,0
1599473,Cannot type in forwarded message compose window,send-receive,4,"Compose editor loses focus/becomes read-only, possibly due to an editor state bug or content locked when forwarding as inline HTML.","when i want to type in a text, I can't. Nothing happens.",True,2026-08-21,False,,False,False,False,0,0
1599476,Address book/contacts lost after Windows reinstall and Thunderbird reinstall,migration-import,5,"abook.sqlite from the old profile was not preserved during the OS reinstall, so contacts are unrecoverable; downgrading won't restore them.",all of my old emails are there but NO email addresses or contact addresses I had saved in there,False,2026-08-21,False,,False,True,True,3,1
1599477,All incoming mail routed to Spam by blank filter rule entry,spam-filters,4,"An empty address entry in a user message filter matches all senders, acting as a wildcard that files every message as spam.","the ""address"" part was blank, so I think it was taking that as if it were a wildcard for ""all"" and sent everything to SPAM",True,2026-08-21,False,,False,False,False,1,1
1599478,Undeletable duplicate special folders (Drafts/Sent/Trash/Spam) after profile import,search-folders,3,"New localized special-folder naming (Junk renamed Spam, localized IMAP special folders) creates duplicates that cannot be deleted because folder flags are protected.","I have managed to delete the Spam folder However, whenever I restart Thunderbird, up it pops again",True,2026-08-21,True,davidsk,True,False,True,19,2
1599480,Duplicate email account appears spontaneously (POP and IMAP for same address),settings-config,3,"A second account entry with a different server port/type was created (possibly by autoconfig or an accidental setup), and Thunderbird lacks duplicate detection across POP/IMAP.","Somehow my account folder has duplicated itself, complete with Inbox, Drafts, Sent and Trash.",True,2026-08-21,True,Mapenzi,True,False,True,11,6
1599481,Recovering saved mail password after Windows reinstall,account-login,2,"Passwords live only in the profile's logins store, which was lost with the OS reinstall.",How can I find my password for thunderbird when I have had to re install windows 11,False,2026-08-21,False,,False,True,True,1,0
1599485,Exchange/Outlook connectivity after Microsoft EWS shutdown on ESR channel,sync-oauth,4,"Microsoft retiring EWS requires Graph API support, which is only in the release channel and not yet in ESR.",How do I manage a transition given that Microsoft will stop ews on October 1?,True,2026-08-21,False,,False,True,True,1,0
1599487,Thunderbird re-downloads all mail and freezes under low memory,performance-crash,3,"When local mail store reads fail under memory pressure, Thunderbird silently triggers a full re-download instead of erroring or prompting, compounding resource exhaustion.","instead of actually pausing to figure out what is wrong, the ******** ********** ****** just starts to throw in even more work to download all of the emails again",True,2026-08-21,False,,False,True,True,1,0
1599488,POP server rejects password after Thunderbird update (CenturyLink),account-login,4,Update likely changed the default authentication method (e.g. encrypted password vs normal password) or password store handling for pop.centurylink.net.,"Thunderbird successfully establishes an SSL connection to pop.centurylink.net :995, but the POP server repeatedly rejects the password",True,2026-08-21,False,,False,False,False,0,0
1599495,Cannot print attachments/messages from Thunderbird,attachments,3,Recent update broke the print preview/rendering pipeline or attachment print handler in Thunderbird.,"thunderbird can't print files, but Outlook can, and if I download the file, it also prints. It started happening since yesterday.",True,2026-08-21,False,,False,False,False,0,0
1599499,Spam/Junk folder missing from folder list,spam-filters,2,"POP account without junk controls enabled, so the Junk folder is never created locally.",spam folder is missing from my folder list in my thunderbird email for pc,False,2026-08-21,False,,False,False,True,6,3
1599502,Ctrl+/Ctrl- zoom shortcuts inactive until View>Zoom menu used,ui-ux,2,Known Linux keybinding bug (bugzilla 1860647) where zoom key shortcuts aren't registered until the zoom command is first invoked from the menu.,The CTRL + and CTRL - do not work until you first use the function in the menu.,True,2026-08-21,True,MattAuSupport,True,False,True,5,2
1599511,Gmail SMTP connection timed out when sending,send-receive,5,Blocked/timed-out connection to smtp.gmail.com:465/587 due to firewall/antivirus interception or stale OAuth token across all Gmail accounts.,El mensaje no se ha podido enviar porque ha caducado la conexión al servidor de salida (SMTP) smtp.gmail.com,False,2026-08-21,False,,False,True,True,1,0
1599516,Spectrum SMTP rejects sending with 'blocked' AUP#Out-1130 on certain network,send-receive,4,"Spectrum SMTP blocks the sending IP because the user's Xfinity WiFi IP lacks reverse DNS, so it's an ISP policy issue not a Thunderbird bug.",blocked. Please see https://www.spectrum.net/support/internet/understanding-email-error-codes for more information. AUP#Out-1130.,False,2026-08-21,False,,False,False,True,4,2
1599523,"Yahoo/Comcast IMAP login failure, cannot get or send mail",account-login,5,"Comcast mail migration to Yahoo requires OAuth2 or an app password, and the stored password/auth method is now invalid.",Login to server imap.mail.yahoo.com with username xxxxers@comcast.net failed.,True,2026-08-21,False,,False,False,True,2,1
1599527,New messages notified but not displayed in inbox until folder switch/restart,send-receive,4,"Message list/thread pane fails to refresh after new mail arrives, likely a corrupt .msf index or a UI list invalidation bug.",the inbox simply refuses to display the new message/s,True,2026-08-21,False,,False,False,False,0,0
1599535,Vertical quote bar disappears in reply compose window,ui-ux,2,"The quote blockquote styling is stripped by the compose editor, possibly due to a profile-level userChrome/userContent or a stale HTML compose stylesheet.",the vertical reply bar shows up on the left for a split second but then disappears,True,2026-08-21,False,,False,False,False,0,0
1599536,Repeated password prompt popups every 15-30 minutes,account-login,4,Saved credential not persisting or a failing account/OAuth token causes the password manager to re-prompt on each mail check.,pop-up window requesting password keeps popping-up on my screen every 15 to 30 minutes or so ALL DAY,False,2026-08-21,False,,False,False,False,0,0
1599538,Profile missing error after manual profile transfer to new computer,migration-import,4,The copied profile folder wasn't placed at the expected AppData\Roaming\Thunderbird path or profiles.ini points to a nonexistent directory.,Mozilla will not open - Profile Missing - Your Thunderbird profile cannot be loaded.,False,2026-08-21,False,,False,True,True,1,0
1599551,Compose window toolbar and Send button missing after update,ui-ux,3,Update reset toolbar visibility settings (or Thunderbird went offline replacing Send with Send Later).,The toolbar and send keys have disappeared and we cannot figure out how to get them back.,True,2026-08-21,True,MattAuSupport,True,False,True,2,1
1599553,SMTP timeout to mobile.charter.net (Spectrum) intermittently blocks sending,send-receive,5,VPN/security software routing or Spectrum server-side throttling causes intermittent SMTP connection timeouts despite ports being reachable.,the connection to Outgoing server (SMTP) mobile.charter.net timed out,True,2026-08-21,False,,False,True,True,7,2
1599560,PDF attachments print blank pages after update,attachments,3,Regression in the built-in PDF viewer's print rendering path after the recent Thunderbird update.,I open a PDF file inside Thunderbird And I try to print I get blank pieces of paper,True,2026-08-21,False,,False,False,False,0,0
1599566,Thunderbird freezes when selecting folders after update,performance-crash,4,Antivirus real-time scanning of the profile folder or a post-update index/compaction stall blocks the UI thread.,my Thunderbird is freezing up after a few minutes or when I try to select a folder,True,2026-08-22,False,,False,True,True,1,0
1599568,Thunderbird freezes when selecting folders after update,performance-crash,4,Norton 360 real-time scanning of the profile/mbox files stalls folder selection and compaction after the 154.0 update.,"I believe with Update 154,0 my thunderbird has been freezing up. I can't see, to compress files or select some folders.",True,2026-08-22,False,,False,True,True,3,1
1599572,Archive folders missing after update / account re-setup,search-folders,4,Account was recreated after an update so existing local mbox archive files are no longer linked to the new account's folder tree.,Mr archived emails have disappeared from Thunderbird. I can see them in File Explorer.,False,2026-08-22,False,,False,True,True,1,0
1599573,Archive folders missing after update forced account re-creation,migration-import,5,"Post-update account incompatibility prompt led to re-adding accounts under new profile directories, orphaning the original mbox archive files.",a new version of Thunderbird has been installed and my email accounts are no longer compatible and I need to re-install them,True,2026-08-22,False,,False,False,True,2,1
1599575,Profiles unusable: 'unexpected error has prevented your changes from being saved',settings-config,4,Profile directory names prefixed with an underscore plus stale parent.lock files broke profile registration/locking.,Install Profile - An unexpected error has prevented your changes from being saved.,True,2026-08-22,True,artistwantab,True,False,False,2,2
1599581,Intermittent IMAP connection timeout to imap.rcn.com,send-receive,4,Slow/overloaded RCN IMAP server exceeding Thunderbird's default mailnews.tcptimeout during traffic peaks.,"“Connection to server imap.rcn.com timed out.” As a result, I’m unable to receive emails via Thunderbird.",False,2026-08-22,False,,False,True,True,7,3
1599582,Authentication error adding existing email account on new laptop,account-login,3,Antivirus (Spectrum security suite) TLS interception or wrong OAuth2/password auth method blocking authentication on the new machine.,I keep getting an authentication error when I enter the password,False,2026-08-22,False,,False,False,True,2,1
1599584,Send button missing in compose window,ui-ux,3,"Composition Toolbar got unchecked/reset, hiding the Send button.",the reply screen does not have anywhere to press send,False,2026-08-22,False,,False,True,True,1,0
1599587,Windows power/sleep settings reset after Thunderbird update,other,2,Likely unrelated background updater task or Windows itself resetting power plans; needs confirmation the Thunderbird maintenance service touches power settings.,"my power/sleep settings in Windows being reset to ""Never"" and it appears to happen when I get Thunderbird updates",True,2026-08-22,False,,False,False,True,2,1
1599596,Inbox not displaying all messages / message count mismatch,search-folders,3,Sticky quick filter selection and/or corrupted folder index hides messages while counts remain accurate.,"My inbox shows only 3 unread emails, but the total for the folder shows 32.",False,2026-08-22,False,,False,True,True,3,1
1599611,IMAP folders subscribed but messages not synced from server,send-receive,3,"Incomplete IMAP header download/sync of large mailbox, possibly still downloading or blocked by server throttling.","All the folders are appearing in Thunderbird, but most folders contain very few emails or no emails at all",False,2026-08-22,False,,False,True,True,1,0
1599636,Wrong From address used when composing from address book entry,settings-config,3,"Writing from the Address Book uses the default account/outgoing server, which was still the old disabled account until 'Set As Default' was changed.","The Write window came up with the ""From"" listed as my old account address at the top.",True,2026-08-22,True,Oldneweng,True,False,True,14,7
1599637,macOS startup freeze during IMAP filter run on new mail,performance-crash,4,UI rendering plus simultaneous IMAP sync and message-filter execution at startup deadlocks the main thread under load.,"Upon starting up, the app almost immediately choked and became unresponsive.",True,2026-08-22,True,basbva,True,False,False,1,1
1599644,ntlworld.com accounts fail with authentication error in Account Hub,account-login,4,Provider migration (Virgin/TalkTalk) requires app-specific passwords and the Account Hub autoconfig supplies wrong auth settings.,my two personal ones keep coming up with Authentication error,True,2026-08-22,False,,False,True,True,1,0
