id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1581764,SMTP timeout on first send requires sending twice,send-receive,3,DNS-over-HTTPS/VPN (DCN) auto-connect setting interfered with the first SMTP connection attempt.,the connection to the Outgoing Server (SMTP) smtp.gmail.com timed out. Try Again.,True,2026-05-15,True,thompsoncourtreporting,True,False,True,4,2
1581770,All sent emails bounce back,send-receive,4,Outgoing mail rejected/returned by server; insufficient detail—need bounce error text and account/server config.,TODOS OS E-MAILS QUE ESTOU ENCAMINAHNDO ESTÃO VOLTANDO.,False,2026-05-15,False,,False,False,False,0,0
1581773,Yahoo Mail local backup and preventing folder deletion,migration-import,3,Yahoo's unreliable IMAP for large accounts plus POP downloading only Inbox complicates creating a stable offline backup.,"Backup Yahoo emails to a stable, local copy on an external drive",False,2026-05-15,False,,False,False,True,3,1
1581778,Inserted image overlaps quoted reply content in compose,ui-ux,2,HTML composer positioning bug inserts image over quoted text and leaves large gap in sent message.,a imagem é inserida sobre o conteúdo da mensagem à qual estou respondendo,True,2026-05-15,False,,False,False,False,0,0
1581785,Recurring certificate exception popup for deleted mail.co.uk account,encryption-security,3,The mail provider's Let's Encrypt certificate for caldav.mail.co.uk is expired/invalid and a leftover calendar/account reference keeps re-triggering the exception dialog.,you are about to override how Thunderbird identifies this site- for a now deleted mail.co.uk account,False,2026-05-15,False,,False,False,True,4,2
1581790,Wrong recipient name shown in To column of received messages,ui-ux,2,Address book collected-address entry or corrupt folder index causes display name substitution in the To field.,In the From To: is the wrong name,False,2026-05-15,False,,False,True,True,2,0
1581805,Global search not returning emails in Trash/Spam/Archive folders,search-folders,2,"Trash and Spam folders are excluded from GloDa indexing by default, so search misses those messages until per-folder indexing is enabled.","it only indexed a couple of the folders in my email account. It didn't index my archives, trash, spam",False,2026-05-15,True,rednoise,True,True,True,5,1
1581806,Cannot send via SMTP when VPN set to certain country,send-receive,3,"VPN exit-node country/ISP blocks or filters outbound SMTP port while allowing IMAP, preventing message sending.","It was the country I had the VPN set to, the Netherlands. When I changed to Germany the problem went away",False,2026-05-15,True,jdurand10,True,False,True,2,1
1581807,Authentication error re-adding Roadrunner/Spectrum account after Windows reinstall,account-login,4,"Legacy roadrunner (wi.rr.com) account may require app-specific or updated server settings, or firewall/antivirus is blocking login after fresh Windows 11 install.","Authentication Error. Unable to log in. Probably wrong configuration, user name or password.",False,2026-05-15,False,,False,True,True,10,6
1581809,Links in emails do not open after Windows 11 upgrade,ui-ux,3,OS default browser association is unset or misconfigured on the new Windows 11 install so Thunderbird has nothing to hand off the link to.,"I can not open links in any emails, even if right clicking them",False,2026-05-15,False,,False,True,True,7,3
1581815,Recovering messages no longer in Trash,send-receive,3,Messages purged from Trash may be unrecoverable unless present in compacted mbox or backups.,Se pueden recuperar mensajes que ya no estan en la papelera?,False,2026-05-15,False,,False,True,True,1,0
1581817,Merging old inbox mail file into current profile after disk failure,migration-import,3,User needs ImportExportTools NG to import an orphaned mbox file into Local Folders after losing the profile.,"Due to a disk failure, I only have access to the old Mail folder in Thunderbird",False,2026-05-15,False,,False,True,True,1,0
1581825,Immediate crash on startup after Windows 11 update KB5089549,performance-crash,4,"Windows update may fill hidden boot partition or trigger a CSS/UI handling crash; a reboot resolved it, but a bugzilla report links it to update/hardware issues.",when I try to start TB it gives me the crash report dialog. Selecting the Restart option just brings me back to the crash report,True,2026-05-15,True,MattAuSupport,True,False,True,4,2
1581832,Account setup/authentication error for comcast.net accounts migrated to Yahoo,account-login,3,Comcast addresses now hosted by Yahoo require Yahoo server settings/app passwords; stale saved passwords cause authentication errors during setup.,"I get ""Authentication error"" when I try to save an account such as "" lastnamefirstinitial@comcast.net "" as a yahoo account",True,2026-05-15,False,,False,True,True,1,0
1581834,Per-recipient send blocking / sending rules feature removed,send-receive,2,"Legacy sending-rules functionality was removed or moved, leaving no built-in way to block a default recipient address.","Thunderbird used to have this option for ""sending rules"" but it appears to have been removed.",False,2026-05-15,False,,False,False,False,0,0
1581835,New Thunderbird taskbar icon hard to distinguish,ui-ux,1,Rebranded app icon resembles other apps; replacing messengerWindow.ico is the workaround.,The new version looks a lot like Signal's icon.,False,2026-05-15,True,junk-it,True,True,True,3,1
1581844,Cannot send emails with Office 365 account on Ubuntu 24.04,send-receive,4,Likely OAuth2/SMTP authentication failure for the Office 365 account on Linux after credential changes.,I am still getting this error shown in the image attached,True,2026-05-15,False,,False,False,False,0,0
1581848,Duplicate copy of every received email in Thunderbird,send-receive,3,Duplicate account configuration or server rule/filter causing each message to be fetched twice.,All the email i receieve get a duplicate as a reply only in thunderbird,False,2026-05-15,False,,False,False,False,0,0
1581858,Confusion over what password Thunderbird requires,account-login,2,User conflates Thunderbird primary/saved password with mail provider password.,Want password for my Thunderbird email.,False,2026-05-15,False,,False,True,True,1,0
1581869,"PDF attachments print only in black, not color",attachments,2,Thunderbird's internal PDF viewer/print path drops color rendering compared to Adobe.,Thunderbird only prints black,True,2026-05-15,False,,False,True,True,1,0
1581871,OAuth2 token lost after Remove All in saved passwords,account-login,3,"Removing all saved passwords deleted the stored OAuth2 token, breaking re-authentication.",now the OAuth2 is missing,False,2026-05-15,False,,False,True,True,1,0
1581875,Migrating Roundcube emails into Thunderbird,migration-import,2,User needs correct IMAP server settings to sync webmail folders into Thunderbird.,"how to transfer emails currently in my ""roundcube"" email account",False,2026-05-15,False,,False,True,True,1,0
1581876,New emails downloaded but not shown in Inbox list,search-folders,4,Corrupted message index/view or applied sort/date filter hides recent messages despite them existing on disk.,I see TB periodically download new messages but they don't show in the list,True,2026-05-15,False,,False,False,False,0,0
1581890,"Cannot receive mail from arcor.de, connection error",send-receive,4,"Incoming (IMAP/POP) server connection to arcor.de failing while SMTP still works, possibly server-side or password change.",Verbindung konnte mit . arcor.de nicht hergestellt werden,True,2026-05-16,False,,False,False,False,0,0
1581894,Thunderbird stops sending messages until update,send-receive,3,A bug in the prior version's SMTP/OAuth2 send path that was resolved by a software update.,"When I try to send, it does the spell-check, but then doesn't do anything. The message remains open but unsent.",False,2026-05-16,False,,False,False,True,2,1
1581899,Reading pane font size reduced,ui-ux,1,Accidental font zoom setting change in the message reading pane.,My reading pane font has reduced and I am unable to locate how to increase it back to normal,False,2026-05-16,True,davidsk,True,False,True,2,1
1581906,Web link buttons not rendering after 140.10.2 update,ui-ux,2,"Message body display mode reverted to Plain Text after the update, so HTML link buttons don't render.","after update from 140.10.1 to .2, in a message, the ""buttons"" for a web link no longer appear",True,2026-05-16,True,norhorn,True,False,False,1,0
1581912,Authentication prompt for deleted account (calendar remnant),account-login,2,A calendar still tied to the deleted IMAP account continued requesting credentials.,all'avvia del programma viene richiesta l'autenticazione della password anche per un account che ho cancellato,False,2026-05-16,True,forzamaggiore,True,False,False,7,3
1581931,No default mail program error on download click,other,2,"Windows default mail app association missing, triggering the error when performing a mailto/download action.",Nessun programma di posta predefinito associato per eseguire l azione richiesta,False,2026-05-16,False,,False,False,False,5,2
1581929,SMTP connection to 1und1 server fails,send-receive,4,Outdated SMTP server settings or provider-side security/port change blocking outgoing connections to smtp.1und1.de.,connecting to the outgoing server (SMTP) smtp.1und1.de failed. The server may be unavailable or is refusing SMTP connections,False,2026-05-16,False,,False,True,True,1,0
1581933,Mailer Daemon bounce messages for AOL outgoing mail,send-receive,3,"Server-side delivery rejection or authentication/reputation issue at AOL or recipient servers, unrelated to Thunderbird.",All of a sudden I keep getting Mailer Daemon messages to all my outgoing emails on AOL,False,2026-05-16,False,,False,True,True,1,0
1581946,Whether deleting an account deletes stored emails,settings-config,1,User uncertainty about the 'Remove Message Data' prompt during account deletion; no actual defect.,can I go into Thunderbird's Accounts section ... and delete it without worrying that all of the emails ... will be deleted?,False,2026-05-16,True,Purebeads,True,True,True,9,4
1581952,Request for apt repository for updates,other,1,"Feature request for a Linux package repository like Firefox has, not a defect.",por quê o Thunderbird não segue o caminho do Firefox e cria um repositório que facilite atualizações? Ex: via apt,False,2026-05-16,False,,False,False,False,0,0
1581960,Outlook account setup authentication error,account-login,3,Attempting POP3 manual setup with invalid hostname and Outlook requiring OAuth2 rather than basic auth.,I keep getting an authentication error I am trying to set it up as a pop3 account ... Hostname empty or invalid,False,2026-05-16,False,,False,True,True,1,0
1581963,Send button/composition toolbar missing in compose window,ui-ux,3,"The composition toolbar was accidentally hidden via View menu, removing the Send button.","verdween de instructie ""nu verzenden ""zowel bij nieuw bericht als bij conceptbericht. kan dus geen mails versturen",False,2026-05-16,False,,False,True,True,1,0
1581965,Delivery failure bounce message from mail server,send-receive,2,Recipient server rejected the message; not a Thunderbird issue but a server-side delivery failure.,"Unable to deliver message after multiple retries, giving up.",False,2026-05-16,False,,False,False,True,6,3
1581968,Cannot connect Thunderbird after Comcast/Xfinity migration to Yahoo,migration-import,4,Comcast-to-Yahoo migration changed server settings/auth requirements that Thunderbird autoconfig doesn't apply correctly.,Comcast/xfinity has replaced its e-mail with Yahoo mail ... T bird will not connect/run,True,2026-05-16,False,,False,True,True,2,0
1581981,GloDa indexing hangs after a few messages,search-folders,3,Antivirus scanning or locking of the global-messages.sqlite file interrupts indexing repeatedly.,"it seems to index a few emails ... then hangs, and the indexing progress stops",True,2026-05-16,False,,False,False,True,3,2
1581986,Migrating POP mail plus Drafts/Sent to new IMAP account,migration-import,2,User needs to manually copy folders between accounts; not a defect.,"how can I combine the old POP emails with the new IMAP address; and second, how do I transfer drafts and sent emails",False,2026-05-16,False,,False,True,True,3,1
1581989,How to delete an accidentally created duplicate folder,search-folders,1,"User unaware of the folder delete option; how-to, not a bug.",jednu z nich omylem dvakrát. Jak ji mohu odstranit?,False,2026-05-16,False,,False,True,True,1,0
1581995,Emails auto-marked as read via IMAP sync from mobile,sync-oauth,2,Read status set on the Android device syncs to desktop via IMAP as expected.,Many of my emails received are auto marked/shown as having been read,False,2026-05-16,False,,False,True,True,3,1
1582004,New folders auto-added to Unified Inbox smart folder,ui-ux,2,Corrupted or default smart-mailboxes config includes all new folders in the unified view.,Whenever I create a new folder ... the new folder appears listed under my Unified Inbox instead of being listed under the account,True,2026-05-16,False,,False,True,True,3,1
1582011,Saved passwords mysteriously changed and OAuth vs password confusion,account-login,4,"OAuth2 tokens stored in password manager are misread as changed passwords, plus stale smtp.googlemail.com setting causing send failures.",the password listed now must be about 200 characters long ... we get an error message saying ... smtp.googlemail.com and a wrong username,True,2026-05-16,False,,False,True,True,5,2
1582014,Thunderbird won't start past profile selection on Ubuntu,performance-crash,3,Profile from a newer Ubuntu/Thunderbird version may be incompatible when retrofitted onto older release.,Thunderbird ... doesn't start beyond choice of new profile and selection of old data file,False,2026-05-16,False,,False,True,True,1,0
1582015,How to add an additional Outlook.com account,account-login,1,User did not know to use the 'new account' option to add a second account.,"How do I import my Outlook.com account? It was offered to me the first time, to add another one but for some reason, I could not.",False,2026-05-16,True,MattAuSupport,True,False,True,2,1
1582019,EarthLink IMAP account fails to connect despite correct settings,account-login,3,Likely local antivirus/firewall on Linux Mint intercepting the connection rather than incompatibility.,"I just get messages saying the configuration is wrong or password etc. I have checked and rechecked, reset the password multiple times",False,2026-05-16,False,,False,False,True,2,1
1582030,Second computer install rejects same email/password,account-login,3,Account settings mismatch or provider-specific auth differences on the new install; error details needed.,Thunderbird doesn't recognize my email or password from computer #1,False,2026-05-16,False,,False,True,True,1,0
1582042,SMTP send blocked for Abusive Authentication Behavior,send-receive,4,"Wrong outgoing SMTP identity used for the xplornet account, triggering provider IP block; identities mixed.",Blocked due to Abusive Authentication Behavior,True,2026-05-16,False,,False,True,True,1,0
1582047,Tuta and Zoho accounts cannot be auto-configured,account-login,3,"Zoho free plan disables IMAP access and Tuta requires a bridge, so autoconfig fails to find settings.",Thunderbird failed to find the settings for your email account,False,2026-05-16,False,,False,False,False,1,1
1582077,Gmail account setup stuck in infinite authentication loop,sync-oauth,4,"Google two-step verification interfering with OAuth flow, causing the setup wizard to restart repeatedly.",mi porta in un loop infinito dove tutto ricomincia dall' inizio,True,2026-05-17,True,fabriziolallilalli,True,False,False,9,5
1582078,Cannot send because mailbox disk space full,send-receive,3,"Server/account storage quota reached, blocking new sends until messages are deleted.",disk space is full however i have to could not send any mail it show mail full,False,2026-05-17,False,,False,True,True,1,0
1582101,Local Folders missing from sidebar after migration,ui-ux,2,Folder pane option 'Hide Local Folders' was accidentally enabled.,"'Local folders' no longer appears in the side bar, so I cannot archive messages locally",False,2026-05-17,True,Mapenzi,True,True,True,3,1
1582104,Account creation rejects credentials verified as correct,account-login,3,Insufficient info; likely provider auth/OAuth or app-password requirement not met.,"Durante creazione di account non riconosce credenziali, ritestate giuste",False,2026-05-17,True,'@next,True,False,False,1,0
1582105,How to combine multiple accounts into one inbox,search-folders,1,User unaware of the Unified Folders view feature.,Can I get all new emails from 2 or more accounts to show in 1 inbox or folder?,False,2026-05-17,False,,False,True,True,1,0
1582115,Gmail account error 400 access denied in Thunderbird,account-login,3,Likely a temporary Gmail server-side outage or OAuth token issue rather than a client bug.,"Als ik mail wil bekijken vanuit mijn gmail account dan krijg ik een fout 400, toegang geweigerd",False,2026-05-17,False,,False,True,True,1,0
1582118,Manual IMAP/SMTP setup for unknown email provider,account-login,2,"Provider not in Thunderbird's autoconfig database, requiring manual server settings.",Tell me how to connect Thunderbird to send and receive emails from email account,False,2026-05-17,False,,False,True,True,3,0
1582122,Gmail not receiving mail on laptop and going to spam,account-login,3,Cookie/consent acceptance blocked OAuth authentication; separate spam filter misclassification issue.,"Al mijn gmail gaat nu enkel naar de spam. Verschijnt niet in het ""postvak in"".",False,2026-05-17,True,Mozilla-assistent,True,True,True,7,3
1582136,Deleted mails still show unread flag until folder switch,ui-ux,2,UI fails to refresh unread count after deletion until folder reload forces recount.,"Når jeg sletter mails, bliver der stadig ved med at vise en mails som ikke er læst med et flag",True,2026-05-17,False,,False,False,False,0,0
1582139,Cannot change font weight of unread messages (faux-bold too heavy),ui-ux,2,Thunderbird applies font-synthesis faux-bold; requires userChrome.css in global profile chrome folder to override.,Thunderbird is creating this ultra mega black font by taking the bold font variant and applying a faux bold effect,True,2026-05-17,True,dryodryo,True,False,True,3,2
1582141,Plain text display ignores user font size for HTML markup messages,ui-ux,2,"Plain-text rendering still honors embedded HTML markup styling, overriding user's configured font size.",Thunderbird does not respect the font size in plain text display if the message has markup in it,True,2026-05-17,False,,False,True,True,3,1
1582147,No send button available in compose window,send-receive,3,"Composition toolbar hidden, so Send button not visible.",I am unable to send emails there is no facility to send,False,2026-05-17,False,,False,True,True,1,0
1582152,Unified folders view missing some accounts,search-folders,3,Some of the 20 accounts not properly subscribed or configured to appear in the unified folders view.,"Ho 20 account e se scelgo Cartelle unificate, sulla six di Tunderbird vedo solo una parte degli Account",True,2026-05-17,False,,False,False,False,1,0
1582159,Cannot edit/delete saved password entry,settings-config,2,Saved password field is not editable inline; entries must be removed by row rather than backspace-editing.,"it just pops back on where it was so I couldn't correct it without having to click ""Remove all""",False,2026-05-17,False,,False,True,True,1,0
1582160,Show Passwords button grayed out,settings-config,2,Possibly an add-on interfering or all passwords removed disabling the button; needs troubleshoot mode.,"now the ""Show Password"" button is grayed out",False,2026-05-17,True,rednoise,True,True,True,1,0
1582166,Email account password prompt fails during setup,account-login,3,"User is entering an incorrect provider password or confusing Thunderbird with the email account credentials, causing authentication failure.","er wordt achter een wachtwoord gevraagd van mijn emailacount, ik ken dit niet",False,2026-05-17,False,,False,True,True,1,0
1582169,How to switch from dark to light theme,ui-ux,1,Simple how-to; user unaware of Add-ons and Themes manager.,How do I change theme from dark to light,False,2026-05-17,False,,False,True,True,1,0
1582172,Gmail account no longer accessible in Thunderbird,sync-oauth,4,"Gmail OAuth authorization was revoked or the credential prompt is not appearing, blocking access.",Google gmail are not allowing me to use my email on thunderbird desktop app,True,2026-05-17,False,,False,True,True,2,1
1582175,Cannot send mail after upgrade to Thunderbird 149,send-receive,5,A regression in Thunderbird 149 breaks the send/compose keyboard shortcut and sending on Fedora.,I upgraded my Fedora nad I think that Thunderbird 149 came with that upgrade. I cannot send mails. Ctrl+enter has no reaction. Downgraded to 148 and everyhing is fine.,True,2026-05-17,False,,False,False,True,2,1
1582179,Inbox stops receiving and freezes when downloading mail,performance-crash,4,A malformed message on the server causes Thunderbird to freeze during sync.,when I try to manually download the emails my thunderbird freezes and then stops downloading them,False,2026-05-17,False,,False,True,True,1,0
1582185,Sharing one mailbox/history across multiple office computers,settings-config,2,POP/local storage duplicating mail per machine; needs IMAP server-side storage rather than shared profile on NAS.,Thunderbird was storing everything on everyone's computer. So each of our 5 computers had a duplicate of all the mail folders,False,2026-05-17,False,,False,True,True,5,1
1582186,Authentication error setting up account on second computer,account-login,3,"Wrong username (short name instead of full email) and missing SSL/TLS security settings, compounded by provider-side password issues.","I get an Authentication error, unable to log in at server. Probably wrong configuration, username or password.",False,2026-05-17,False,,False,True,True,15,7
1582189,Show Password button grayed out,settings-config,2,Show Password disabled likely due to a set primary/master password or UI state; duplicate of another thread.,"it didn't turn on the ""Show Password"" button",False,2026-05-17,False,,False,True,True,1,0
1582198,Show Passwords button grayed out,settings-config,2,Show Passwords disabled likely because a primary password is set or saved passwords are absent.,"My ""Show Passwords"" button is grayed out.",False,2026-05-18,True,rednoise,True,True,True,1,0
1582202,Cannot switch account protocol from IMAP to POP3,settings-config,2,Protocol cannot be changed on an existing account; a new POP account must be created rather than editing the default setting.,I want to change the default download protocol accessing the mail server from imap to pop3,False,2026-05-18,True,siffemoz,True,True,True,5,2
1582212,Saved passwords toggle resolved,account-login,1,User needed to enable the saved passwords setting; issue resolved via forum guidance.,"finally it turned on the ""saved Passwords"" button.",False,2026-05-18,True,davidsk,True,True,True,2,0
1582214,Accidentally deleted Local Folder recovery,search-folders,4,User accidentally deleted a Local Folders subfolder and needs to restore mbox from backup profile.,I am missing that Folder as I might have accidentally deleted,False,2026-05-18,False,,False,True,True,2,0
1582218,"All received, sent and trash emails disappeared",send-receive,5,Possible profile corruption or POP re-download reset causing loss of stored mail; needs profile inspection.,"sono scomparse le email ricevute, inviate e cestinate",True,2026-05-18,False,,False,False,False,1,0
1582226,TLS client certificate authentication for SMTP not supported,encryption-security,2,Thunderbird lacks client-cert authentication method for SMTP that K-9 supports.,"Is it possible to set up a TLS client certificate for authentication with SMTP, as it is with IMAP?",True,2026-05-18,False,,False,False,False,0,0
1582252,Yahoo IMAP deletions not syncing to server,sync-oauth,4,"IMAP deletions failing to propagate to Yahoo, possibly due to server-side throttling or account/message count limits.",No deletions from Thunderbird are reachign my Yahoo mail inbox,True,2026-05-18,False,,False,True,True,3,2
1582259,POP3 re-downloading all messages again,send-receive,4,Corrupt or unsaved popstate.dat (blocked by AV/VPN) plus duplicate account folders causing full re-download.,Suddenly TB has started to download ALL my emails again from the POP3 server,True,2026-05-18,False,,False,True,True,7,3
1582260,Cannot send mail without SMTP authentication,send-receive,3,SMTP server settings misconfigured requiring authentication.,ik kan geen mails versturen zonder Authenticatie,False,2026-05-18,True,Mozilla-assistent,True,True,True,1,0
1582287,Message threading re-enables itself after updates,ui-ux,2,Threading view setting resets to default on upgrade rather than persisting user preference.,why does it keep coming back? ... I never knowingly turned it back on,True,2026-05-18,False,,False,True,True,3,1
1582293,Password rejected after migration to new computer,account-login,3,Provider rejecting credentials due to wrong password or incorrect server setup after fresh install.,now it won't accept my password. Plese help I'm getting desperate,False,2026-05-18,False,,False,True,True,1,0
1582299,Chosen text color stays black in new emails,ui-ux,2,Font color settings not applying or not saved as default composition style.,"als ik mijn tekst wil kleuren met mijn gekozen kleur, blijft de tekst zwart",False,2026-05-18,False,,False,False,False,0,0
1582310,Outlook.com IMAP setup 'Your Login' prompt and SMTP authentication failure,account-login,4,New account hub autoconfig for Outlook.com introduces a login-name field and OAuth/app-password requirements that fail when Microsoft cookies/other MS accounts interfere with authentication.,I see there’s now an extra box titled ‘Your Login’ being required for auto login. I have no idea what this field should be set to.,True,2026-05-18,False,,False,False,True,10,4
1582314,Cannot upgrade to Thunderbird 150 due to Windows 32-bit OS / x64 requirement,migration-import,3,"User is running a 32-bit Windows 10 install on 64-bit CPU, so the 64-bit-only TB150 installer refuses, and ESR channel reports up-to-date.",This version of Thunderbird requires Microsoft Windows 10 x64 or newer.,False,2026-05-18,False,,False,True,True,8,3
1582319,McAfee flags Thunderbird temp files as Trojan false positive,encryption-security,2,Antivirus heuristic false-positive triggered by Thunderbird caching message attachments to Temp folder.,I'm only getting this in Thunderbird and suspect it's a false positive of some kind.,False,2026-05-18,False,,False,False,False,2,1
1582331,Years of messages lost after moving to local folder and compacting,send-receive,5,"Moving IMAP messages to local folders may transfer only headers without content, and compacting then purged the incomplete/deleted entries causing apparent data loss.",I am now missing about 13 years worth of messages from my local inbox folder,True,2026-05-18,False,,False,True,True,2,0
1582341,No way to re-block remote content after allowing it for a single message,ui-ux,2,UI omission: once remote content is approved per-message the yellow bar disappears with no toggle to revoke that per-message permission.,"there seems to be no way to reblock it, because the yellow bar with ""options"" disappears",True,2026-05-18,False,,False,False,True,6,3
1582348,Thunderbird crashes on startup after update,performance-crash,4,Post-update incompatibility (profile/add-on/graphics) causing immediate crash before UI loads on Windows 11 25H2.,"it is crashing immediately upon starting Thunderbird, not even bringing up the initial screen",True,2026-05-18,False,,False,False,False,0,0
1582352,Authentication Required popup persists after deleting account,account-login,3,Leftover calendar or address book associated with the deleted account still attempts authentication to the server.,every time I launch the program a window pops up with this message: Authentication Required,False,2026-05-18,False,,False,True,True,1,0
1582355,Thunderbird not downloading all messages from mailbox,send-receive,3,Large mailbox (19000 messages) may hit storage or synchronization limits preventing download of remaining older messages.,de laatste 4400 van de 19000 mails wil hij niet meer downloaden,False,2026-05-18,False,,False,True,True,1,0
1582358,Roadrunner/Spectrum accounts cannot send or receive across all devices,send-receive,4,"Provider-side (Spectrum/Roadrunner) server or authentication change since all devices/clients time out simultaneously, not Thunderbird-specific.",none of these units send or receive emails for the last 24 hrs but all worked just fine before,True,2026-05-18,False,,False,True,True,2,1
1582372,ProtonMail login fails without Proton Mail Bridge,account-login,2,ProtonMail requires the Bridge intermediary; direct IMAP/SMTP login fails without it.,"Keep getting: ""unable to login at server, ether config, or credentials"" error.",False,2026-05-18,False,,False,True,True,1,0
1582382,Syncing email/folders across multiple computers,account-login,1,User misunderstands IMAP replication vs Local Folders which are machine-local.,Is it possible to sync the two (2) accounts to save emails on bothe CPUs?,False,2026-05-18,False,,False,True,True,1,0
1582383,How to stop/mitigate spam email,spam-filters,2,User seeking spam control; needs adaptive junk controls and filters training.,Now is any other way thru Mozilla or Thunderbird to stop e-mails,False,2026-05-18,False,,False,True,True,5,2
1582385,Cannot add Hotmail account (Gmail works),account-login,3,Likely Outlook/Hotmail OAuth or account setup failure while Gmail authenticated fine.,Gmail was working but co8uld not add hotmail Need both,False,2026-05-18,False,,False,False,False,0,0
1582390,Account setup fails to recognize Earthlink email address,account-login,3,Autoconfig lacks Earthlink server settings so address isn't recognized.,"unable to register my email account, Thunderbird doesn't recognize it",False,2026-05-19,False,,False,True,True,2,1
1582394,SMTP outgoing server connection timeout,send-receive,4,"Intermittent SMTP connection timeout, possibly network/proxy or timeout setting related.",it didn't send because it couldn't connect to the outbound server. Or the connection timed out,False,2026-05-19,False,,False,False,True,14,9
1582421,Cannot connect to mail server after router replacement,send-receive,2,Transient network issue after new router; resolved itself.,it can't connect to outgoing or incoming mail server,False,2026-05-19,False,,False,False,False,1,1
1582426,IMAP/SMTP connection fails after upgrade to 150.0.2 (lolipop.jp),send-receive,4,Version 150.0.2 change (TLS/connection handling) breaks connections to some servers.,"After updating Thunderbird to version 150.0.2, I can no longer connect to my lolipop.jp mail servers",True,2026-05-19,False,,False,False,False,0,0
1582444,Hotmail authentication error / connection refused localhost,account-login,4,Misconfigured server settings pointing to localhost and failing OAuth for Hotmail accounts.,The connection was refused when attempting to contact localhost.,False,2026-05-19,False,,False,False,False,0,0
1582448,Reply action times out,send-receive,3,"Server connection timeout when composing reply, likely SMTP/IMAP connectivity.",when I press reply I get a message which times out,False,2026-05-19,False,,False,False,False,0,0
1582451,Unified Folders not showing all accounts,search-folders,3,Smart mailboxes config or folder-name mismatch excludes some accounts from unified view.,I see only a part of the Accounts and precisely 14,True,2026-05-19,False,,False,False,True,10,5
1582467,Incoming Gmail messages routed to Junk instead of Inbox,spam-filters,3,An adaptive junk filter setting enabled on Local Folders was misclassifying incoming mail as spam.,Mijn email gaat direct op mijn laptop naar de spam ipv postvak in.,False,2026-05-19,False,,False,True,True,8,4
1582480,Cannot delete emails from one account due to out-of-sync folder index,send-receive,3,Corrupted or locked folder index (possibly by Norton) prevented deletion until folder repair.,When I press delete nothing happens.,False,2026-05-19,True,rednoise,True,False,True,2,1
1582489,Google Docs link permissions mistaken for email access issue,other,1,User confused a Google Docs page with an email; permissions on the shared doc not set by owner.,I got an email yesterday I need to get into,False,2026-05-19,False,,False,True,True,1,0
1582494,Autokey paste into Thunderbird produces typos and dropped spaces on Linux Mint,ui-ux,2,"Thunderbird's editor processes rapid clipboard/keystroke injection differently, causing dropped characters when Autokey types.","whenever pasting into T-bird BUT INTO NO OTHER PROGRAMS. I get typos, dropped spaces",True,2026-05-19,False,,False,False,False,0,0
1582495,Verizon POP password rejected preventing account activation,account-login,4,Verizon likely requires an app-specific password or updated server settings that the user hasn't configured.,"Tbird will not accept my password for pop.verizon,net and I cannot start using Tbird.",False,2026-05-19,False,,False,False,False,0,0
1582504,Pasting map link from mapy.com into email body stopped working,ui-ux,2,Clipboard content type issue on that machine; ctrl+v not inserting the copied link into the compose window.,Najednou mi to na notebooku přestalo fungovat a odkaz se nevloží.,False,2026-05-19,True,Ansamb,True,True,True,1,0
1582505,Saving attachments changes timestamps of previously saved files,attachments,2,OS or filesystem behavior updating timestamps on save; unclear whether Thunderbird is the cause since it wasn't running.,the old files (from last week) got a new timestamp,True,2026-05-19,False,,False,False,True,2,1
1582506,Inbox messages auto-deleted after 5-7 days,settings-config,4,A retention/leave-on-server policy or an iPhone POP account is deleting older messages across devices.,"MESSAGES IN 'INFOLDER' ARE DELETED AFTER ABOUT 5-7 DAYS, and can't be found",False,2026-05-19,False,,False,True,True,10,6
1582510,Migrating Drafts and Sent folders from POP to new IMAP account,migration-import,2,Not a defect; user needs guidance to copy folders between accounts in the same profile.,how do I transfer DRAFTS and SENT EMAILS from the old to the new one?,False,2026-05-19,True,davidsk,True,False,True,2,1
1582518,Account opens after config test but password entry does nothing,account-login,3,Authentication failure or provider-specific requirement; more detail on domain and error needed.,when I put in my password nothing happened,False,2026-05-19,False,,False,True,True,1,0
1582533,POP3 account stops downloading mail on one of two identically-configured PCs,send-receive,3,"With 'leave messages on server' plus POP3 on two clients, the second PC likely already marked messages as downloaded (UIDL tracking) so it skips them, or the first PC deletes them from server first.","su uno scarica la posta dal mio account e sull'altro, da quattro giorni, niente",False,2026-05-19,False,,False,False,False,1,0
1582537,Cannot connect to SMTP server to send outgoing mail on one machine,send-receive,4,"ISP (Spectrum) SMTP settings/port or authentication changed, or a local firewall/antivirus is blocking the outgoing connection on that workstation.",Thunderbird has stopped sending outgoing emails from my workstation. I get a message telling me that Thunderbird can't connect with the server.,False,2026-05-19,False,,False,False,False,0,0
1582543,Updating stored password after Earthlink credential change / OAuth cookie prevents prompt,account-login,2,"The account uses OAuth2 and an existing cookie suppresses the re-auth prompt, so the saved password entry doesn't appear where the user expects.",How do I change the password/login that Mozilla uses to access earthlink?,False,2026-05-19,True,rednoise,True,True,True,5,2
